,views,likes,comments,views_log,likes_log,comments_log,likes_log_win,comments_log_win,views_log_win,duration_scaled,framerate_scaled,bitrate_scaled,views_log_scaled,likes_log_scaled,comments_log_scaled,likes_log_win_scaled,comments_log_win_scaled,views_log_win_scaled,has_description,has_hashtags,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,resolution_score_scaled,aspect_ratio,is_hd,is_full_hd,is_4k,is_short,is_medium,is_long,content_score,duration_bitrate_ratio,optimal_duration,content_completeness,is_popular_category,is_high_fps,is_cinema_fps
493,205,2,0,5.327876168789581,1.0986122886681098,0.0,1.0986122886681098,0.0,5.327876168789581,1.3862943611198906,3.4339872044851463,6.566672429803241,5.327876168789581,1.0986122886681098,0.0,1.0986122886681098,0.0,5.327876168789581,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,1.3333333333333333,0,0,0,1,0,0,2,0.2107896319782747,0,1.0,True,0,0
494,136,0,0,4.919980925828125,0.0,0.0,0.0,0.0,4.919980925828125,6.386879319362645,3.4330189939851112,5.796057750765372,4.919980925828125,0.0,0.0,0.0,0.0,4.919980925828125,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7219275127577772,0.66875,0,0,0,0,1,0,2,1.1000371669607847,1,1.0,False,0,0
495,38,0,0,3.6635616461296463,0.0,0.0,0.0,0.0,3.6635616461296463,4.574710978503383,3.258096538021482,6.077642243349034,3.6635616461296463,0.0,0.0,0.0,0.0,3.6635616461296463,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,0,1,0,2,0.7514750038902857,0,1.0,False,0,1
496,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.2254814727822945,3.258096538021482,5.493061443340548,0.0,0.0,0.0,0.0,0.0,0.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,0,1,2,1.3129930579870426,0,1.0,True,0,1
497,140,0,0,4.948759890378168,0.0,0.0,0.0,0.0,4.948759890378168,7.333676395657684,3.4339872044851463,5.802118375377063,4.948759890378168,0.0,0.0,0.0,0.0,4.948759890378168,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7935035077990782,0.625,0,0,0,0,0,1,2,1.2617906109288268,0,1.0,False,0,0
498,28,0,0,3.367295829986474,0.0,0.0,0.0,0.0,3.367295829986474,2.70805020110221,3.218875824868201,7.124478262493424,3.367295829986474,0.0,0.0,0.0,0.0,3.367295829986474,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,1,0,0,2,0.37957228285895367,0,1.0,True,0,1
499,498,3,1,6.212606095751519,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,6.212606095751519,6.403574197934815,3.4339872044851463,4.804021044733257,6.212606095751519,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,6.212606095751519,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,0,1,2,1.3301923980869583,0,1.0,True,0,0
500,2176,1,1,7.685703061234547,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.685703061234547,2.70805020110221,3.258096538021482,8.542665987389269,7.685703061234547,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.685703061234547,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,1,0,0,1,0.31663228811871935,0,0.4,False,0,1
501,773,2,1,6.651571873589727,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,6.651571873589727,6.257667587882639,3.258096538021482,5.793013608384144,6.651571873589727,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,6.651571873589727,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,1.0783479085490364,1,1.0,True,0,1
502,5072,46,12,8.53168763756669,3.8501476017100584,2.5649493574615367,3.8501476017100584,1.732867951399863,8.53168763756669,4.700480365792417,3.4330189939851112,7.022868086082641,8.53168763756669,3.8501476017100584,2.5649493574615367,3.8501476017100584,1.732867951399863,8.53168763756669,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.6683589551600162,0,1.0,False,0,0
503,3054,10,0,8.024534871605695,2.3978952727983707,0.0,2.3978952727983707,0.0,8.024534871605695,6.371611847231857,3.4339872044851463,6.835184586147301,8.024534871605695,2.3978952727983707,0.0,2.3978952727983707,0.0,8.024534871605695,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7636022569985758,0.5666666666666667,0,0,0,0,1,0,2,0.930816659075371,1,1.0,False,0,0
504,197744,190,16,12.19473360086018,5.25227342804663,2.833213344056216,4.023594781085251,1.732867951399863,11.21930989847643,5.236441962829949,3.258096538021482,6.198478716492308,12.19473360086018,5.25227342804663,2.833213344056216,4.023594781085251,1.732867951399863,11.21930989847643,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8434339879300506,1,1.0,False,0,1
505,2136,0,0,7.667158255319148,0.0,0.0,0.0,0.0,7.667158255319148,5.53338948872752,3.2180755046974316,7.9748769005588755,7.667158255319148,0.0,0.0,0.0,0.0,7.667158255319148,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.6929836937549068,1,1.0,True,0,1
506,907,9,4,6.811244378601294,2.302585092994046,1.6094379124341005,2.302585092994046,1.6094379124341005,6.811244378601294,6.175867270105761,2.3978952727983707,6.137727054086234,6.811244378601294,2.302585092994046,1.6094379124341005,2.302585092994046,1.6094379124341005,6.811244378601294,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,1.0045773365948028,1,1.0,False,0,0
507,633,1,0,6.452048954437226,0.6931471805599453,0.0,0.6931471805599453,0.0,6.452048954437226,5.187385805840755,3.4330189939851112,5.749392985908253,6.452048954437226,0.6931471805599453,0.0,0.6931471805599453,0.0,6.452048954437226,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.9006827314150898,1,1.0,False,0,0
508,1063,0,0,6.96979066990159,0.0,0.0,0.0,0.0,6.96979066990159,4.553876891600541,3.218875824868201,7.219642040130736,6.96979066990159,0.0,0.0,0.0,0.0,6.96979066990159,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.6298896772928181,0,1.0,False,0,1
509,190,1,0,5.25227342804663,0.6931471805599453,0.0,0.6931471805599453,0.0,5.25227342804663,4.770684624465665,3.4330189939851112,7.247080584585756,5.25227342804663,0.6931471805599453,0.0,0.6931471805599453,0.0,5.25227342804663,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8333532273396249,0.6,1,0,0,0,1,0,2,0.6573834435018862,0,1.0,True,0,0
510,27,1,0,3.332204510175204,0.6931471805599453,0.0,0.6931471805599453,0.0,3.332204510175204,3.80666248977032,3.4330189939851112,7.906178840394815,3.332204510175204,0.6931471805599453,0.0,0.6931471805599453,0.0,3.332204510175204,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,1.7777777777777777,1,0,0,1,0,0,1,0.4808712090163523,0,0.4,False,0,0
511,29628,133,20,10.29650889041995,4.897839799950911,3.044522437723423,4.023594781085251,1.732867951399863,10.29650889041995,2.772588722239781,3.2180755046974316,7.851661177889265,10.29650889041995,4.897839799950911,3.044522437723423,4.023594781085251,1.732867951399863,10.29650889041995,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,1,0,0,2,0.35267212100638745,0,1.0,False,0,1
512,12,0,0,2.5649493574615367,0.0,0.0,0.0,0.0,2.5649493574615367,3.4011973816621555,3.4339872044851463,7.077498053569231,2.5649493574615367,0.0,0.0,0.0,0.0,2.5649493574615367,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,1,0,0,1,0.4798868875807773,0,0.4,True,0,0
513,41,0,0,3.737669618283368,0.0,0.0,0.0,0.0,3.737669618283368,4.204692619390966,3.4330189939851112,6.118097198041348,3.737669618283368,0.0,0.0,0.0,0.0,3.737669618283368,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.6861334739819176,0,1.0,True,0,0
514,8,0,0,2.1972245773362196,0.0,0.0,0.0,0.0,2.1972245773362196,4.574710978503383,3.431403223719222,6.184148890937483,2.1972245773362196,0.0,0.0,0.0,0.0,2.1972245773362196,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8265378138302576,0.6666666666666666,1,0,0,0,1,0,1,0.7385536026098012,0,0.4,True,0,0
515,2376,7,0,7.773594467360194,2.0794415416798357,0.0,2.0794415416798357,0.0,7.773594467360194,4.356708826689592,2.772588722239781,4.962844630259907,7.773594467360194,2.0794415416798357,0.0,2.0794415416798357,0.0,7.773594467360194,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.8760999288372875,0,1.0,True,0,0
516,15,0,0,2.772588722239781,0.0,0.0,0.0,0.0,2.772588722239781,4.564348191467836,2.302585092994046,5.298317366548036,2.772588722239781,0.0,0.0,0.0,0.0,2.772588722239781,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.885610745302912,0.6020066889632107,1,1,0,0,1,0,1,0.8598483994629736,0,0.4,False,0,0
517,100,0,0,4.61512051684126,0.0,0.0,0.0,0.0,4.61512051684126,4.174387269895637,3.4330189939851112,6.2766434893416445,4.61512051684126,0.0,0.0,0.0,0.0,4.61512051684126,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.6640089066562912,0,0.4,False,0,0
518,330,9,1,5.802118375377063,2.302585092994046,0.6931471805599453,2.302585092994046,0.6931471805599453,5.802118375377063,4.941642422609304,3.4330189939851112,7.787382026484701,5.802118375377063,2.302585092994046,0.6931471805599453,2.302585092994046,0.6931471805599453,5.802118375377063,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.633756612902183,1,1.0,True,0,0
519,324,4,0,5.783825182329737,1.6094379124341005,0.0,1.6094379124341005,0.0,5.783825182329737,4.584967478670572,3.258096538021482,6.759255270663693,5.783825182329737,1.6094379124341005,0.0,1.6094379124341005,0.0,5.783825182329737,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.6773222895789892,0,0.4,False,0,1
520,1884,7,0,7.541683099882111,2.0794415416798357,0.0,2.0794415416798357,0.0,7.541683099882111,4.927253685157205,3.4339872044851463,6.335054251498059,7.541683099882111,2.0794415416798357,0.0,2.0794415416798357,0.0,7.541683099882111,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8713849740679873,0.75,1,0,0,0,1,0,2,0.7765502846557832,1,1.0,True,0,0
521,359,2,2,5.886104031450156,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,5.886104031450156,3.58351893845611,3.4339872044851463,7.749322464660356,5.886104031450156,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,5.886104031450156,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,1,0,0,2,0.46183400094237087,0,1.0,False,0,0
522,113,2,0,4.736198448394496,1.0986122886681098,0.0,1.0986122886681098,0.0,4.736198448394496,4.219507705176107,3.4339872044851463,6.222576268071369,4.736198448394496,1.0986122886681098,0.0,1.0986122886681098,0.0,4.736198448394496,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7636022569985758,1.7647058823529411,0,0,0,0,1,0,2,0.6770085954330097,0,1.0,True,0,0
523,15192,39,0,9.628590074443766,3.688879454113936,0.0,3.688879454113936,0.0,9.628590074443766,7.917900586327916,3.4330189939851112,6.169610732491456,9.628590074443766,3.688879454113936,0.0,3.688879454113936,0.0,9.628590074443766,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,0,1,2,1.2812943936252805,0,1.0,False,0,0
524,203,5,0,5.318119993844216,1.791759469228055,0.0,1.791759469228055,0.0,5.318119993844216,5.556828061699537,3.4339872044851463,7.578656850594762,5.318119993844216,1.791759469228055,0.0,1.791759469228055,0.0,5.318119993844216,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.732254491289064,1,1.0,True,0,0
525,57,0,0,4.060443010546419,0.0,0.0,0.0,0.0,4.060443010546419,5.768320995793772,3.4339872044851463,6.669498089857879,4.060443010546419,0.0,0.0,0.0,0.0,4.060443010546419,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8635859937668618,1,1.0,False,0,0
526,1353,5,2,7.21081845347222,1.791759469228055,1.0986122886681098,1.791759469228055,1.0986122886681098,7.21081845347222,4.9344739331306915,3.258096538021482,6.406879986069314,7.21081845347222,1.791759469228055,1.0986122886681098,1.791759469228055,1.0986122886681098,7.21081845347222,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,2,0.7689833601131948,1,1.0,False,0,1
527,13,0,0,2.6390573296152584,0.0,0.0,0.0,0.0,2.6390573296152584,4.976733742420574,3.4339872044851463,7.116394144093465,2.6390573296152584,0.0,0.0,0.0,0.0,2.6390573296152584,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.6983523001664758,1,0.6,False,0,0
528,64,0,0,4.174387269895637,0.0,0.0,0.0,0.0,4.174387269895637,7.475339236566737,3.4339872044851463,6.075346031088684,4.174387269895637,0.0,0.0,0.0,0.0,4.174387269895637,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,0,1,2,1.2284164611801671,0,1.0,True,0,0
529,431,2,0,6.068425588244111,1.0986122886681098,0.0,1.0986122886681098,0.0,6.068425588244111,5.58724865840025,3.258096538021482,6.028278520230698,6.068425588244111,1.0986122886681098,0.0,1.0986122886681098,0.0,6.068425588244111,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.9253048927240911,1,1.0,True,0,1
530,122,2,0,4.812184355372417,1.0986122886681098,0.0,1.0986122886681098,0.0,4.812184355372417,6.580639137284949,3.4339872044851463,8.027150106832774,4.812184355372417,1.0986122886681098,0.0,1.0986122886681098,0.0,4.812184355372417,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,0,1,2,0.818777682364104,0,1.0,False,0,0
531,2,0,0,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,3.9318256327243257,3.4339872044851463,4.7535901911063645,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6578397075139824,0.8181818181818182,0,0,0,1,0,0,2,0.8253912437860533,0,1.0,False,0,0
532,23,1,0,3.1780538303479458,0.6931471805599453,0.0,0.6931471805599453,0.0,3.1780538303479458,5.799092654460526,3.4330189939851112,6.756932389247553,3.1780538303479458,0.6931471805599453,0.0,0.6931471805599453,0.0,3.1780538303479458,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.8569751138159892,1,0.4,True,0,0
533,64,0,0,4.174387269895637,0.0,0.0,0.0,0.0,4.174387269895637,5.049856007249537,3.218875824868201,6.464588303689961,4.174387269895637,0.0,0.0,0.0,0.0,4.174387269895637,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,0,1,0,2,0.7799501327940113,1,1.0,True,0,1
534,36,0,0,3.610917912644224,0.0,0.0,0.0,0.0,3.610917912644224,3.7612001156935624,3.234355395716587,6.608000625296087,3.610917912644224,0.0,0.0,0.0,0.0,3.610917912644224,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,2,0.5683287640253567,0,1.0,False,0,1
535,71,1,0,4.276666119016055,0.6931471805599453,0.0,0.6931471805599453,0.0,4.276666119016055,4.127134385045092,2.767576180416237,5.973809611869261,4.276666119016055,0.6931471805599453,0.0,0.6931471805599453,0.0,4.276666119016055,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.6897168614553949,0,1.0,True,0,0
536,605,3,1,6.406879986069314,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,6.406879986069314,4.477336814478207,3.258096538021482,5.986452005284438,6.406879986069314,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,6.406879986069314,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8147455117496272,0.8,0,0,0,0,1,0,2,0.7466643292621213,0,1.0,False,0,1
537,46,0,0,3.8501476017100584,0.0,0.0,0.0,0.0,3.8501476017100584,5.2574953720277815,3.218875824868201,7.582738488914411,3.8501476017100584,0.0,0.0,0.0,0.0,3.8501476017100584,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,1,0.6924373043670419,1,0.6,False,0,1
538,165,2,0,5.111987788356544,1.0986122886681098,0.0,1.0986122886681098,0.0,5.111987788356544,6.091309882077698,2.772588722239781,5.817111159963204,5.111987788356544,1.0986122886681098,0.0,1.0986122886681098,0.0,5.111987788356544,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,1.045339571335063,1,1.0,True,0,0
539,24,0,0,3.218875824868201,0.0,0.0,0.0,0.0,3.218875824868201,3.1780538303479458,3.4330189939851112,6.584791392385716,3.218875824868201,0.0,0.0,0.0,0.0,3.218875824868201,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,1,0,0,2,0.4819036177576893,0,1.0,False,0,0
540,271248,0,0,12.510792497194066,0.0,0.0,0.0,0.0,11.21930989847643,5.823045895483019,3.258096538021482,6.18826412308259,12.510792497194066,0.0,0.0,0.0,0.0,11.21930989847643,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8147455117496272,0.8,0,0,0,0,1,0,2,0.939463982149092,1,1.0,False,0,1
541,1116,2,0,7.018401799069201,1.0986122886681098,0.0,1.0986122886681098,0.0,7.018401799069201,4.343805421853684,3.4339872044851463,6.311734809152915,7.018401799069201,1.0986122886681098,0.0,1.0986122886681098,0.0,7.018401799069201,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7849850142739001,0.5633802816901409,0,0,0,0,1,0,2,0.687122372732958,0,1.0,True,0,0
542,164,0,2,5.10594547390058,0.0,1.0986122886681098,0.0,1.0986122886681098,5.10594547390058,3.4657359027997265,3.4339872044851463,8.043342170441608,5.10594547390058,0.0,1.0986122886681098,0.0,1.0986122886681098,5.10594547390058,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8889847958133964,0.5714285714285714,1,1,0,1,0,0,2,0.43034752894520084,0,1.0,False,0,0
543,753,0,0,6.625392368007956,0.0,0.0,0.0,0.0,6.625392368007956,4.532599493153256,3.258096538021482,7.575071699507561,6.625392368007956,0.0,0.0,0.0,0.0,6.625392368007956,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.5975684440066035,0,1.0,False,0,1
544,53,0,0,3.9889840465642745,0.0,0.0,0.0,0.0,3.9889840465642745,3.4657359027997265,2.772588722239781,6.331501849893691,3.9889840465642745,0.0,0.0,0.0,0.0,3.9889840465642745,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,0.5465165799577629,0,0.4,False,0,0
545,80341,316,21,11.29404780180307,5.75890177387728,3.091042453358316,4.023594781085251,1.732867951399863,11.21930989847643,5.484796933490655,3.4339872044851463,8.711278615130434,11.29404780180307,5.75890177387728,3.091042453358316,4.023594781085251,1.732867951399863,11.21930989847643,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.6288982585621278,1,1.0,True,0,0
546,68,1,1,4.23410650459726,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.23410650459726,4.382026634673881,3.4339872044851463,6.192362489474872,4.23410650459726,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.23410650459726,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.7065092764426429,0,1.0,False,0,0
547,70,0,0,4.2626798770413155,0.0,0.0,0.0,0.0,4.2626798770413155,5.393627546352362,3.4339872044851463,8.731336360533149,4.2626798770413155,0.0,0.0,0.0,0.0,4.2626798770413155,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,0,0.6170255123352095,1,0.0,False,0,0
548,933,1,0,6.839476438228843,0.6931471805599453,0.0,0.6931471805599453,0.0,6.839476438228843,4.382026634673881,3.258096538021482,8.731497794063243,6.839476438228843,0.6931471805599453,0.0,0.6931471805599453,0.0,6.839476438228843,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.5012901379040465,0,1.0,True,0,1
549,41,2,1,3.737669618283368,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.737669618283368,3.58351893845611,3.4330189939851112,6.0844994130751715,3.737669618283368,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.737669618283368,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,0.5879923346563968,0,1.0,False,0,0
550,47,0,0,3.871201010907891,0.0,0.0,0.0,0.0,3.871201010907891,4.700480365792417,3.4339872044851463,7.138866999945524,3.871201010907891,0.0,0.0,0.0,0.0,3.871201010907891,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8333532273396249,0.6,1,0,0,0,1,0,2,0.6575140320596586,0,1.0,True,0,0
551,20,0,0,3.044522437723423,0.0,0.0,0.0,0.0,3.044522437723423,5.58724865840025,3.431403223719222,6.075346031088684,3.044522437723423,0.0,0.0,0.0,0.0,3.044522437723423,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.9181480609083255,1,1.0,True,0,0
552,302,3,3,5.713732805509369,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,5.713732805509369,4.110873864173311,3.4330189939851112,8.532278828834277,5.713732805509369,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,5.713732805509369,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.48123854846521114,0,1.0,False,0,0
553,64,6,2,4.174387269895637,1.9459101490553132,1.0986122886681098,1.9459101490553132,1.0986122886681098,4.174387269895637,5.720311776607412,3.4339872044851463,6.148468295917647,4.174387269895637,1.9459101490553132,1.0986122886681098,1.9459101490553132,1.0986122886681098,4.174387269895637,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.9288530039846625,1,0.6,False,0,0
554,3270,0,0,8.092851027538384,0.0,0.0,0.0,0.0,8.092851027538384,3.4657359027997265,3.4330189939851112,6.654152520183219,8.092851027538384,0.0,0.0,0.0,0.0,8.092851027538384,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7817173031017021,0.75,0,0,0,1,0,0,2,0.5200565101568897,0,1.0,False,0,0
555,115,0,0,4.7535901911063645,0.0,0.0,0.0,0.0,4.7535901911063645,3.367295829986474,3.4339872044851463,7.118826249062078,4.7535901911063645,0.0,0.0,0.0,0.0,4.7535901911063645,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,0.4723492637276019,0,0.4,False,0,0
556,1825,7,0,7.509883061154913,2.0794415416798357,0.0,2.0794415416798357,0.0,7.509883061154913,6.0112671744041615,3.258096538021482,6.771935555839602,7.509883061154913,2.0794415416798357,0.0,2.0794415416798357,0.0,7.509883061154913,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.8863645378092904,1,0.4,False,0,1
557,81,0,0,4.406719247264253,0.0,0.0,0.0,0.0,4.406719247264253,4.867534450455582,3.4339872044851463,8.0702808933939,4.406719247264253,0.0,0.0,0.0,0.0,4.406719247264253,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,1,0.6023966882679878,1,0.4,True,0,0
558,50,1,0,3.9318256327243257,0.6931471805599453,0.0,0.6931471805599453,0.0,3.9318256327243257,6.023447592961033,3.4339872044851463,6.416732282512326,3.9318256327243257,0.6931471805599453,0.0,0.6931471805599453,0.0,3.9318256327243257,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.9372488736385264,1,0.4,False,0,0
559,9,0,0,2.302585092994046,0.0,0.0,0.0,0.0,2.302585092994046,3.951243718581427,3.4330189939851112,8.057060681965766,2.302585092994046,0.0,0.0,0.0,0.0,2.302585092994046,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,1,0,0,1,0.4897996772745976,0,0.4,False,0,0
560,94,0,0,4.553876891600541,0.0,0.0,0.0,0.0,4.553876891600541,3.258096538021482,3.255014871484074,5.7899601708972535,4.553876891600541,0.0,0.0,0.0,0.0,4.553876891600541,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7293294667147184,0.75,0,0,0,1,0,0,2,0.5617446399666318,0,1.0,False,0,1
561,251,0,0,5.529429087511423,0.0,0.0,0.0,0.0,5.529429087511423,3.044522437723423,3.4330189939851112,8.272315147956022,5.529429087511423,0.0,0.0,0.0,0.0,5.529429087511423,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,1,0,0,1,0.3675931648742895,0,0.4,False,0,0
