,views,likes,comments,duration_log,bitrate_log,height_log,width_log,frame rate_log,views_log,likes_log,comments_log,likes_log_win,comments_log_win,duration_log_scaled,duration_log_minmax,duration_log_zscore,height_log_scaled,height_log_minmax,height_log_zscore,width_log_scaled,width_log_minmax,width_log_zscore,frame rate_log_scaled,frame rate_log_minmax,frame rate_log_zscore,views_log_scaled,views_log_minmax,views_log_zscore,likes_log_scaled,likes_log_minmax,likes_log_zscore,comments_log_scaled,comments_log_minmax,comments_log_zscore,likes_log_win_scaled,likes_log_win_minmax,likes_log_win_zscore,comments_log_win_scaled,comments_log_win_minmax,comments_log_win_zscore,has_description,has_hashtags,is_h264,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,like_per_view_log,comment_per_view_log,engagement_rate_log,aspect_ratio,log_aspect_ratio,like_per_view_log_scaled,like_per_view_log_minmax,like_per_view_log_zscore,comment_per_view_log_scaled,comment_per_view_log_minmax,comment_per_view_log_zscore,engagement_rate_log_scaled,engagement_rate_log_minmax,engagement_rate_log_zscore,aspect_ratio_scaled,aspect_ratio_minmax,aspect_ratio_zscore,log_aspect_ratio_scaled,log_aspect_ratio_minmax,log_aspect_ratio_zscore
24,132,0,0,6.320768294250582,5.834810737062605,6.75110146893676,6.175867270105761,3.431403223719222,4.890349128221754,0.0,0.0,0.0,0.0,0.6221283054490404,0.5944609102213173,1.259933903024993,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8378109937557585,0.7382205695150621,0.519087422866762,0.24658126659537144,0.24658126659537144,-0.1850607536717234,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-4.890349128221754,-4.890349128221754,-4.197201947661808,-0.5752341988309988,-0.5752341988309988,-3.1975705906488496,0.597458260863439,-0.4343294372724598,-inf,0.7534187334046286,-0.00610955972489917,-2.7295430215535825,0.6242658136535049,-0.29510680687528074,-0.964935527042068,0.32909629981306265,-0.9429325117112269,-0.964935527042068,0.32909629981306265,-0.9429325117112269
25,501,5,4,4.110873864173311,6.282266746896006,6.175867270105761,5.8888779583328805,2.772588722239781,6.218600119691729,1.791759469228055,1.6094379124341005,1.791759469228055,1.6094379124341005,0.40461710854979505,0.36102375660753716,-0.5434297120007358,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.676954925203449,0.4785925528524669,-1.7060745950892788,0.31355436059046604,0.31355436059046604,0.3517591174653524,0.13138418841128693,0.13138418841128693,0.4368085460996215,0.1655925676293755,0.1655925676293755,1.0902165060520694,0.4453131010237513,0.4453131010237513,0.6410835862219524,0.9287712379549451,0.9287712379549451,2.1221294503130492,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-4.426840650463674,-4.609162207257628,-3.820704846893358,-0.28698931177288056,-0.28698931177288056,-2.894504073691485,0.6265219585846534,-0.12313098782419762,-inf,0.7675967450973435,0.13937042158161514,-2.4846977539556834,0.6489328403830595,-0.05340280574907546,-0.48141467140475863,0.4941887044747855,0.37949985004362574,-0.48141467140475863,0.4941887044747855,0.37949985004362574
26,18,2,0,4.2626798770413155,6.990256500493881,7.155396301896734,6.580639137284949,3.4330189939851112,2.9444389791664403,1.0986122886681098,0.0,1.0986122886681098,0.0,0.4195587759462178,0.3770594382505397,-0.41954983954062286,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.14846455209214274,0.14846455209214274,-0.9715109367836811,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.0,0.0,-0.44929659337524885,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,-0.5568030080936498,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.8458266904983305,-2.9444389791664403,-1.5581446180465497,-0.5747571646117846,-0.5747571646117846,-1.2068997501448986,0.7883610902214636,1.6097554228635378,-inf,0.8515354479078572,1.0006619186143833,-1.0132995318773073,0.7971693965963194,1.399117967943754,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
27,652,5,0,5.720311776607412,6.945051063725834,7.155396301896734,6.580639137284949,3.4330189939851112,6.481577129276431,1.791759469228055,0.0,1.791759469228055,0.0,0.563027737539128,0.5310330566371245,0.7699369956682531,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.3268141918230959,0.3268141918230959,0.458042707919171,0.13138418841128693,0.13138418841128693,0.4368085460996215,0.0,0.0,-0.44929659337524885,0.4453131010237513,0.4453131010237513,0.6410835862219524,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-4.6898176600483765,-6.481577129276431,-4.535666980221118,-0.5747571646117846,-0.5747571646117846,-3.06645244175628,0.6100323263967653,-0.29969310383799386,-inf,0.6731858081769041,-0.8293762289359148,-2.9496551055520266,0.602090540621868,-0.5123949412166111,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
28,3,0,0,4.2626798770413155,6.304448802421981,6.46302945692067,5.8888779583328805,3.4339872044851463,1.3862943611198906,0.0,0.0,0.0,0.0,0.4195587759462178,0.3770594382505397,-0.41954983954062286,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.06989975776295196,0.06989975776295196,-1.6012435689776803,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.3862943611198906,-1.3862943611198906,-0.6931471805599453,-0.5741514985877894,-0.5741514985877894,-0.9064330506626138,0.8171754687173653,1.918284296090659,-inf,0.930100242237048,1.8068119668777527,-0.4507705545740842,0.8538415857524341,1.9544299243378331,-0.9631193347295577,0.3297164169242579,-0.9379652151381178,-0.9631193347295577,0.3297164169242579,-0.9379652151381178
29,79054,95,30,6.2285110035911835,7.652070746116482,7.155396301896734,6.580639137284949,3.258096538021482,11.277899091744246,4.564348191467836,3.4339872044851463,4.023594781085251,1.732867951399863,0.6130477840264374,0.5847155219174534,1.1846482065991255,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.5686544190738163,0.5686544190738163,2.396502347218526,0.33468955686384005,0.33468955686384005,2.199776957716351,0.35331761107646964,0.35331761107646964,2.8354950992568497,1.0,1.0,2.446944767221639,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-6.7135509002764095,-7.843911887259099,-6.4337120052856545,-0.5747571646117846,-0.5747571646117846,-4.389676964710673,0.4831367592501812,-1.6584226129551412,-inf,0.6044941419292601,-1.5342185254587295,-4.184000180524065,0.4777359910872101,-1.730903864497624,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
30,1307,0,0,1.9459101490553132,5.802118375377063,5.262690188904886,4.976733742420574,2.862200880929469,7.176254532017144,0.0,0.0,0.0,0.0,0.1915282647979752,0.1323327565055146,-2.3101280386525707,0.6695048403592803,0.18027835974525716,-2.0244460639776567,0.6571665657361394,0.15824808630257178,-2.206147347347758,0.6988346189699632,0.513907238514685,-1.4034073474565012,0.3618412275932955,0.3618412275932955,0.7388003630731877,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-7.176254532017144,-7.176254532017144,-6.483107351457199,-0.2859564464843114,-0.2859564464843114,-4.692217230497091,0.4541235283542412,-1.9690806907712517,-inf,0.6381587724067045,-1.1887871688838316,-4.216123181542606,0.4744997475096574,-1.762614740311297,-0.4796820755097052,0.4947802785905378,0.3842385099271633,-0.4796820755097052,0.4947802785905378,0.3842385099271633
31,147,2,1,6.376726947898627,6.298949246855942,6.46302945692067,5.877735781779639,3.258096538021482,4.997212273764115,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6276360951272246,0.6003719748630804,1.3055984372947056,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.7761418709408069,0.4503657178684769,-0.43518664009292535,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.25196952193038114,0.25196952193038114,-0.14187143148204778,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.071316837069155,0.071316837069155,0.2137356093950099,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.4,0.4,0.5969504024040405,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-3.8985999850960047,-4.304065093204169,-3.387774361330014,-0.5852936751410311,-0.5852936751410311,-2.549112206551187,0.6596446041434951,0.23152849282447474,-inf,0.7829803569510948,0.2972210154036212,-2.2031524767870363,0.6772972231037591,0.22453035856107015,-0.9818099515716152,0.32333472967521654,-0.9890841612702729,-0.9818099515716152,0.32333472967521654,-0.9890841612702729
32,84,1,0,4.499809670330265,7.113142108707088,6.68586094706836,6.175867270105761,3.4339872044851463,4.442651256490317,0.6931471805599453,0.0,0.6931471805599453,0.0,0.44289852668577984,0.40210810267043284,-0.22604229663011768,0.8505566745062006,0.6293382086682537,0.36423496197853783,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.22400743692204264,0.22400743692204264,-0.3660002864517716,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-3.7495040759303713,-4.442651256490317,-3.3440389678222067,-0.5099936769625986,-0.5099936769625986,-2.4516253642349946,0.6689934696840328,0.3316311187264781,-inf,0.7759925630779574,0.22551955654813444,-2.174710281335698,0.6801626425677677,0.2526076520650311,-0.8554968019427636,0.36646284166769144,-0.6436169599347545,-0.8554968019427636,0.36646284166769144,-0.6436169599347545
33,20,0,0,4.564348191467836,8.037866234709618,7.152268856032539,6.580639137284949,3.4339872044851463,3.044522437723423,0.0,0.0,0.0,0.0,0.44925079889737574,0.40892548202926066,-0.17337624199736534,0.9098917942690358,0.7765061180245583,1.1470642297301648,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.1535109619351144,0.1535109619351144,-0.9310616620076442,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-3.044522437723423,-3.044522437723423,-2.3513752571634776,-0.57162971874759,-0.57162971874759,-1.9906708405039506,0.7131984286331277,0.8049540528843397,-inf,0.8464890380648856,0.9488809195905391,-1.52915680595731,0.7451991653837483,0.8898789355604135,-0.9588891360311287,0.3311607676015416,-0.9263955970125823,-0.9588891360311287,0.3311607676015416,-0.9263955970125823
34,34493,53,3,3.713572066704308,7.975908360165538,7.155396301896734,6.580639137284949,3.432372999130605,10.448540674851346,3.9889840465642745,1.3862943611198906,3.9889840465642745,1.3862943611198906,0.3655122588694043,0.31905568814937113,-0.8676441160864864,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.838047774002252,0.7386027421389193,0.5223628629284358,0.5268364949262727,0.5268364949262727,2.061312626795148,0.2924998810075843,0.2924998810075843,1.8339279572838496,0.14263367413831,0.14263367413831,0.8767678121652687,0.9913980566125397,0.9913980566125397,2.4189399312083104,0.8,0.8,1.7507038129017307,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-6.459556628287071,-9.062246313731455,-6.388097664304927,-0.5747571646117846,-0.5747571646117846,-4.223601988668688,0.49906314053175715,-1.4878914848210034,-inf,0.5430632628366793,-2.164558190548964,-4.154336059602729,0.4807245138830725,-1.7016203223368105,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
35,2869,0,1,3.5263605246161616,5.54907608489522,5.771441123130016,5.484796933490655,3.431403223719222,7.962067308753666,0.0,0.6931471805599453,0.0,0.6931471805599453,0.34708576480763936,0.29928002424710265,-1.0204163384694425,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.8378109937557585,0.7382205695150621,0.519087422866762,0.4014634927351251,0.4014634927351251,1.0563908759014278,0.0,0.0,-0.7024932623966749,0.071316837069155,0.071316837069155,0.2137356093950099,0.0,0.0,-0.8086958190850739,0.4,0.4,0.5969504024040405,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-7.962067308753666,-7.268920128193721,-6.863455020085556,-0.286644189639361,-0.286644189639361,-5.206023455526773,0.40485015773757976,-2.4966734520943246,-inf,0.6334863861463509,-1.2367303276669719,-4.4634725675417855,0.44958044244879436,-2.006790733005161,-0.48083574093004355,0.4943863733510881,0.3810832282703213,-0.48083574093004355,0.4943863733510881,0.3810832282703213
36,20,0,0,5.6937321388027,6.12029741895095,5.771441123130016,5.484796933490655,2.772588722239781,3.044522437723423,0.0,0.0,0.0,0.0,0.5604116085723478,0.5282253772707395,0.74824693162483,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.676954925203449,0.4785925528524669,-1.7060745950892788,0.1535109619351144,0.1535109619351144,-0.9310616620076442,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-3.044522437723423,-3.044522437723423,-2.3513752571634776,-0.286644189639361,-0.286644189639361,-1.9906708405039506,0.7131984286331277,0.8049540528843397,-inf,0.8464890380648856,0.9488809195905391,-1.52915680595731,0.7451991653837483,0.8898789355604135,-0.48083574093004355,0.4943863733510881,0.3810832282703213,-0.48083574093004355,0.4943863733510881,0.3810832282703213
37,298,2,0,4.997212273764115,7.703459047867175,7.273092595999522,6.985641817639208,3.4330189939851112,5.700443573390687,1.0986122886681098,0.0,1.0986122886681098,0.0,0.4918559040795562,0.4546500912674274,0.1798584309536483,0.9252626551471371,0.8146302082678826,1.3498574458559873,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.2874278624342795,0.2874278624342795,0.14234332767827185,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.0,0.0,-0.44929659337524885,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-4.601831284722577,-5.700443573390687,-4.314149212270796,-0.28745077836031374,-0.28745077836031374,-3.0089222657416546,0.6155493979041154,-0.24061926832499408,-inf,0.7125721375657206,-0.42523476062541843,-2.805596686348309,0.6166037591617961,-0.37018473368816657,-0.48218876568785596,0.4939243992537357,0.377382697662126,-0.48218876568785596,0.4939243992537357,0.377382697662126
38,439,3,0,2.995732273553991,7.643961949002529,7.155396301896734,6.580639137284949,3.4330189939851112,6.0867747269123065,1.3862943611198906,0.0,1.3862943611198906,0.0,0.2948581179000673,0.24322832020679683,-1.4534305440560853,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.30690745840235945,0.30690745840235945,0.29848116712395895,0.10165268422627656,0.10165268422627656,0.17899094341168983,0.0,0.0,-0.44929659337524885,0.3445412464587144,0.3445412464587144,0.3130066465426209,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-4.700480365792416,-6.0867747269123065,-4.477336814478206,-0.5747571646117846,-0.5747571646117846,-3.0734242863853525,0.6093637352673561,-0.3068520181916596,-inf,0.6930925415976406,-0.625114075067714,-2.911721572966509,0.6059121683437895,-0.4749480806228897,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
39,931811,1887,843,5.5053315359323625,8.169053149927343,7.560601162768557,6.985641817639208,3.4330189939851112,13.744886356581974,7.543273346705446,6.738152494595957,4.023594781085251,1.732867951399863,0.5418680799453113,0.5083241096470033,0.5945043873470934,0.9618386970928408,0.9053491559533858,1.8324181324789257,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.6930448927371016,0.6930448927371016,3.393548684177298,0.5531249387220314,0.5531249387220314,4.093945720334647,0.6932780469741252,0.6932780469741252,5.996105215061452,1.0,1.0,2.446944767221639,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6.201613009876528,-7.006733861986016,-5.832097135891293,-0.5749593451293489,-0.5749593451293489,-4.05494471969881,0.5152371604566163,-1.3147087752345528,-inf,0.6467063465030289,-1.1010808708005624,-3.79275532528591,0.5171520982337432,-1.3446785236574377,-0.9644744694380522,0.32925372240951767,-0.9416715164737409,-0.9644744694380522,0.32925372240951767,-0.9416715164737409
40,282,3,0,5.521460917862246,5.955837369464831,5.771441123130016,5.484796933490655,3.4330189939851112,5.645446897643238,1.3862943611198906,0.0,1.3862943611198906,0.0,0.543455631423366,0.5100279000887621,0.6076666181348277,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.2846548191179893,0.2846548191179893,0.12011612169287315,0.10165268422627656,0.10165268422627656,0.17899094341168983,0.0,0.0,-0.44929659337524885,0.3445412464587144,0.3445412464587144,0.3130066465426209,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-4.259152536523347,-5.645446897643238,-4.036008985209137,-0.286644189639361,-0.286644189639361,-2.7848606581646393,0.6370366242032313,-0.0105456014650507,-inf,0.7153451808820107,-0.3967806798586956,-2.624715297924191,0.6348267213080939,-0.1916239808490633,-0.48083574093004355,0.4943863733510881,0.3810832282703213,-0.48083574093004355,0.4943863733510881,0.3810832282703213
