,views,likes,comments,views_log,likes_log,comments_log,likes_log_win,comments_log_win,duration_scaled,framerate_scaled,bitrate_scaled,views_log_scaled,likes_log_scaled,comments_log_scaled,likes_log_win_scaled,comments_log_win_scaled,has_description,has_hashtags,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,resolution_score_scaled,aspect_ratio,is_hd,is_full_hd,is_4k,is_short,is_medium,is_long,content_score,duration_bitrate_ratio,optimal_duration,content_completeness,is_popular_category,is_high_fps,is_cinema_fps
14388,467,3,0,6.148468295917647,1.3862943611198906,0.0,1.3862943611198906,0.0,-2.0203937172152067,0.5254074907218134,0.43472471236935833,0.32402667559020093,0.179197936182964,-0.44926769600141864,0.31296430374897116,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,-4.543021021816309,0,0.4,False,0,0
14389,28,0,0,3.367295829986474,0.0,0.0,0.0,0.0,-0.9742437907622349,-0.798501829334317,-0.8758032997110424,-0.8003772167198951,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.663443061339372,0.75,0,0,0,1,0,0,1,1.1252484150700095,0,0.4,False,0,0
14390,141,2,1,4.955827057601261,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.029218050843364044,0.5221162484473696,-0.3514000022673835,-0.1581478270411883,-0.003838314248407685,0.21396720560231527,0.08013712952674934,0.597218822884404,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-0.08558304232370963,1,1.0,True,0,0
14391,1397,13,0,7.242797922793756,2.6390573296152584,0.0,2.6390573296152584,0.0,-0.3748047164891053,-0.0724984368883118,2.1829110123292135,0.7664546468874698,0.9762619814967386,-0.44926769600141864,1.3268518200588644,-0.5569777681091652,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,-0.17091651890197052,0,1.0,False,0,1
14392,275,9,1,5.62040086571715,2.302585092994046,0.6931471805599453,2.302585092994046,0.6931471805599453,0.8352347301312947,-0.0724984368883118,-0.41421393011513397,0.11053359625294724,0.7621832381098814,0.21396720560231527,1.0545377360108275,0.597218822884404,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,-2.066318520723398,1,0.4,True,0,1
14393,1087,2,0,6.992096427415888,1.0986122886681098,0.0,1.0986122886681098,0.0,-0.6281109715963268,0.5254074907218134,-0.626525271775025,0.6650982079524771,-0.003838314248407685,-0.44926769600141864,0.08013712952674934,-0.5569777681091652,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7528783966342284,0.75,0,0,0,1,0,0,2,1.018791930114958,0,1.0,False,0,0
14394,13461,22,8,9.50762618057066,3.1354942159291497,2.1972245773362196,3.1354942159291497,1.732867951399863,1.302816185280206,0.5254074907218134,1.0777914463616376,1.682105056796737,1.2921174168817506,1.6531372004213898,1.7286286719671982,2.3285137093747577,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,1.1976709227102005,1,1.0,False,0,0
14395,8689,27,14,9.069928218259438,3.332204510175204,2.70805020110221,3.332204510175204,1.732867951399863,1.4735306096748755,0.5221162484473696,0.8944993427554055,1.5051475690797145,1.4172733376980695,2.141918503753551,1.8878304656674543,2.3285137093747577,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,0,1,2,1.6291118633497417,0,1.0,True,0,0
14396,31,1,0,3.4657359027997265,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6892955761977052,0.5221162484473696,0.4083894276883215,-0.760578749567499,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,1.6474975957356044,1,0.4,False,0,0
14397,66,6,0,4.204692619390966,1.9459101490553132,0.0,1.9459101490553132,0.0,0.34922279187454847,-1.7228873221728644,-0.8612330953597349,-0.461824961889076,0.5352506252954078,-0.44926769600141864,0.7658731744502746,-0.5569777681091652,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7472578742342564,1.2222222222222223,0,0,0,0,1,0,1,-0.41025518600985006,1,0.6,False,0,0
14398,3433,11,1,8.141481041457421,2.4849066497880004,0.6931471805599453,2.4849066497880004,0.6931471805599453,0.3356483721304946,-0.0724984368883118,-0.5165074555240278,1.1297844327806574,0.878184398154254,0.21396720560231527,1.2020944207439292,0.597218822884404,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,-0.6626721254936633,1,1.0,True,0,1
14399,78,0,0,4.3694478524670215,0.0,0.0,0.0,0.0,0.7268852697516246,0.516623753370429,0.4121890365086094,-0.3952158509409171,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8203191257041413,0.7339449541284404,0,0,0,0,1,0,1,1.721705697909097,1,0.4,False,0,0
14400,6,1,0,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,0.0,0.2127882531173984,-0.0724984368883118,-0.7721473471671417,-1.3750311124026038,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,1,-0.27919568822002755,1,0.4,False,0,1
14401,28,0,1,3.367295829986474,0.0,0.6931471805599453,0.0,0.6931471805599453,-0.8103542705948069,-1.7228873221728644,-0.9267819132685693,-0.8003772167198951,-0.7028247762196976,0.21396720560231527,-0.8089929874682087,0.597218822884404,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,0.8839117121166584,0,1.0,False,0,0
14402,21,1,0,3.091042453358316,0.6931471805599453,0.0,0.6931471805599453,0.0,-1.240019124505587,0.5254074907218134,1.5200720826492553,-0.9120640594991718,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8900041254883724,0.5625,1,1,0,1,0,0,2,-0.8104318342692366,0,1.0,False,0,0
14403,807,13,23,6.694562058521095,2.6390573296152584,3.1780538303479458,2.6390573296152584,1.732867951399863,0.04239105878554526,-0.0724984368883118,0.989250826549062,0.544807644681234,0.9762619814967386,2.5916394570211874,1.3268518200588644,2.3285137093747577,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.04242284085162466,1,1.0,False,0,1
14404,80,6,0,4.394449154672439,1.9459101490553132,0.0,1.9459101490553132,0.0,1.4969784054090323,0.5221162484473696,1.9288438374357855,-0.3851080414264214,0.5352506252954078,-0.44926769600141864,0.7658731744502746,-0.5569777681091652,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,0,1,2,0.7720984931869802,0,1.0,False,0,0
14405,433,2,0,6.073044534100405,1.0986122886681098,0.0,1.0986122886681098,0.0,-0.5989396996999805,-2.176801181148039,-1.1347800872436589,0.2935335032325557,-0.003838314248407685,-0.44926769600141864,0.08013712952674934,-0.5569777681091652,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,1,0,0,1,0.5324949352257099,0,0.6,True,0,0
14406,75,0,0,4.330733340286331,0.0,0.0,0.0,0.0,1.6537324191843024,0.5221162484473696,0.2261685381416556,-0.41086779224196845,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,0,1,2,7.002340075426904,0,1.0,False,0,0
14407,86,1,0,4.465908118654584,0.6931471805599453,0.0,0.6931471805599453,0.0,-1.5870249622329269,0.5254074907218134,1.079906055852561,-0.35621780242606205,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,1,0,0,1,-1.4561117022067582,0,0.4,False,0,0
14408,8,0,0,2.1972245773362196,0.0,0.0,0.0,0.0,-2.586493109883137,0.5254074907218134,1.4880261928992864,-1.2734268700140878,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,1.7777777777777777,1,0,0,1,0,0,0,-1.7266007244354167,0,0.0,False,0,0
14409,176,0,0,5.176149732573829,0.0,0.0,0.0,0.0,0.22854518147295694,1.8238239493717436,-1.27978034312889,-0.06907328156154152,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,-0.179987966194054,1,1.0,True,0,0
14410,424648,85,0,12.959018224324891,4.454347296253507,0.0,4.023594781085251,0.0,0.035831113586096086,-0.0724984368883118,-1.1759968735118427,3.0774729080982657,2.131230958560287,-0.44926769600141864,2.4473872072079064,-0.5569777681091652,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7528783966342284,0.75,0,0,0,0,1,0,2,-0.030730025440100086,1,1.0,False,0,1
14411,455,3,1,6.1224928095143865,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.7240543872415574,0.516623753370429,0.4918462053189059,0.3135250118587159,0.179197936182964,0.21396720560231527,0.31296430374897116,0.597218822884404,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,2,1.4427814329719717,1,1.0,True,0,0
14412,8,1,0,2.1972245773362196,0.6931471805599453,0.0,0.6931471805599453,0.0,-2.586493109883137,-4.533019485935986,-1.495325390229121,-1.2734268700140878,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,1.7413646376058742,0,1.0,True,0,0
14413,42,0,0,3.7612001156935624,0.0,0.0,0.0,0.0,-1.1794944925014816,-0.1949611752894804,-0.2521346830854372,-0.6411251324021443,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.798862584939207,0.55,0,0,0,1,0,0,2,4.871233139637816,0,1.0,False,0,1
14414,93,0,0,4.543294782270004,0.0,0.0,0.0,0.0,-1.871490099821926,0.5254074907218134,2.28210937934155,-0.3249310459059348,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,1,0,0,1,-0.8164924923258007,0,0.4,False,0,0
14415,33,0,0,3.5263605246161616,0.0,0.0,0.0,0.0,0.21807441258457583,0.5254074907218134,-0.3006880315750928,-0.7360687410817779,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-0.7502008644901542,1,1.0,False,0,0
14416,88,3,0,4.48863636973214,1.3862943611198906,0.0,1.3862943611198906,0.0,-0.4195670848045218,-1.7228873221728644,-1.6519972287275964,-0.34702896775649095,0.179197936182964,-0.44926769600141864,0.31296430374897116,-0.5569777681091652,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.663443061339372,0.75,0,0,0,0,1,0,2,0.2555224073853337,0,1.0,True,0,0
14417,385,7,0,5.955837369464831,2.0794415416798357,0.0,2.0794415416798357,0.0,-0.07699748170254347,0.5254074907218134,1.479872066937017,0.24614766372161212,0.6202092923842948,-0.44926769600141864,0.873942949357561,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,-0.05168059957043176,0,1.0,False,0,0
14418,9,1,0,2.302585092994046,0.6931471805599453,0.0,0.6931471805599453,0.0,0.8499506018940709,0.5254074907218134,2.0724897636010455,-1.2308305278768539,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.4081415509214003,1,1.0,True,0,0
14419,121004,233,0,11.703587146039183,5.455321115357702,0.0,4.023594781085251,0.0,1.058973637298301,0.5221162484473696,-0.04328799178322529,2.569913018072213,2.768095442562887,-0.44926769600141864,2.4473872072079064,-0.5569777681091652,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,0,1,0,2,-31.81248193626226,1,1.0,True,0,0
14420,44,0,0,3.80666248977032,0.0,0.0,0.0,0.0,-2.311693277837343,0.5221162484473696,1.0141385689770783,-0.6227450890960385,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,1.7777777777777777,1,0,0,1,0,0,0,-2.257207518457477,0,0.0,False,0,0
14421,468,6,0,6.150602768446279,1.9459101490553132,0.0,1.9459101490553132,0.0,-0.01863631794754916,0.451133086643463,-0.48484497478966887,0.3248896243100745,0.5352506252954078,-0.44926769600141864,0.7658731744502746,-0.5569777681091652,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,1,0.03924716262566338,0,0.6,False,0,0
14422,193,1,1,5.267858159063328,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-1.871490099821926,0.5254074907218134,1.132545339771685,-0.031996360599035725,-0.2618134200183668,0.21396720560231527,-0.24801434185961874,0.597218822884404,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,1,0,0,2,-1.6380007293153953,0,1.0,False,0,0
14423,164,0,0,5.10594547390058,0.0,0.0,0.0,0.0,-0.34277281544589583,-1.7228873221728644,-0.8846355876490732,-0.09745625409414066,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.3919035770854379,0,1.0,False,0,0
14424,90,3,0,4.51085950651685,1.3862943611198906,0.0,1.3862943611198906,0.0,0.2886981598704432,0.5221162484473696,-0.5186498627146334,-0.33804434641201725,0.179197936182964,-0.44926769600141864,0.31296430374897116,-0.5569777681091652,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-0.5675773867895662,1,1.0,True,0,0
14425,726,12,0,6.588926477533519,2.5649493574615367,0.0,2.5649493574615367,0.0,-0.3748047164891053,-0.798501829334317,0.09249539931986424,0.5021000960182637,0.929111162418976,-0.44926769600141864,1.2668746737708134,-0.5569777681091652,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.782520279527176,0.7407407407407407,0,0,0,0,1,0,2,-3.656795514493555,0,1.0,True,0,0
14426,21569,126,9,9.979058739383202,4.844187086458591,2.302585092994046,4.023594781085251,1.732867951399863,0.4013708500738615,-0.0724984368883118,-1.2631861379187879,1.8727011491225152,2.3792645355571684,1.7539509571458807,2.4473872072079064,2.3285137093747577,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7251630510554443,0.8,0,0,0,0,1,0,2,-0.32028031425597536,1,1.0,False,0,1
14427,69,4,0,4.248495242049359,1.6094379124341005,0.0,1.6094379124341005,0.0,0.665272997706027,0.5221162484473696,1.4809874310412323,-0.4441159416777034,0.3211718819085505,-0.44926769600141864,0.49355909040223744,-0.5569777681091652,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9238763082816578,0.75,1,1,0,0,1,0,0,0.4461962481074928,1,0.0,False,0,0
14428,15,0,0,2.772588722239781,0.0,0.0,0.0,0.0,-1.7455938851694124,0.5221162484473696,-0.5165074555240278,-1.0408121393743501,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7802647157811162,0.7333333333333333,0,0,0,1,0,0,1,3.44633403937448,0,0.4,False,0,0
14429,936,1,0,6.842683282238422,0.6931471805599453,0.0,0.6931471805599453,0.0,0.540391958804425,0.5221162484473696,0.40170950859844284,0.6046917699994869,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,1.3125564202878088,1,1.0,False,0,0
14430,16090,52,16,9.68601538845915,3.970291913552122,2.833213344056216,3.970291913552122,1.732867951399863,0.3356483721304946,0.5221162484473696,-0.617135659151031,1.7542262654427372,1.8232531916605623,2.261680319324169,2.4042480712863936,2.3285137093747577,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,-0.5528391671143775,1,1.0,False,0,0
14431,11,0,0,2.4849066497880004,0.0,0.0,0.0,0.0,-0.997251193503002,0.5221162484473696,0.029278840383443572,-1.1571195046942189,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8189195531524088,0.75,0,0,0,1,0,0,2,-25.389018203382435,0,1.0,False,0,0
14432,130,7,1,4.875197323201151,2.0794415416798357,0.6931471805599453,2.0794415416798357,0.6931471805599453,0.6019305062540269,0.5221162484473696,1.1044634868674446,-0.19074572893543787,0.6202092923842948,0.21396720560231527,0.873942949357561,0.597218822884404,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.5401078755356488,1,1.0,True,0,0
